,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,permanently closed,outdoor_seating
0,zoma-new-york,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}]","{'latitude': 40.802258, 'longitude': -73.956537}",(212) 662-0620,11908.315516088354,ySzkBv-_DTNT30eONPnAkg,https://s3-media1.fl.yelpcdn.com/bphoto/KiotZJjFZZsKLColvXjSDA/o.jpg,True,"{'address1': '2084 Frederick Douglass Blvd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2084 Frederick Douglass Blvd', 'New York, NY 10026']}",Zoma,+12126620620,$$,4.0,391,[],https://www.yelp.com/biz/zoma-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,caféine-new-york,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.80342, 'longitude': -73.95571}",(347) 861-1520,12051.095760081844,D1u3iqdd03wBBUXd-gEVwQ,https://s3-media3.fl.yelpcdn.com/bphoto/jfCKSKJaDULTnt6NDq7PKw/o.jpg,True,"{'address1': '2124 Frederick Douglass Blvd', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2124 Frederick Douglass Blvd', 'New York, NY 10026']}",Caféine,+13478611520,$$,4.0,82,[],https://www.yelp.com/biz/caf%C3%A9ine-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,gramercy-tavern-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.73844, 'longitude': -73.98825}",(212) 477-0777,4724.940610496087,veq1Bl1DW3UWMekZJUsG1Q,https://s3-media3.fl.yelpcdn.com/bphoto/MgfPMoFNmjIWcrMxTZbsvw/o.jpg,False,"{'address1': '42 E 20th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['42 E 20th St', 'New York, NY 10003']}",Gramercy Tavern,+12124770777,$$$$,4.5,2926,[],https://www.yelp.com/biz/gramercy-tavern-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,1
0,existing-conditions-new-york-2,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.7331938777287, 'longitude': -73.9980158968661}",(212) 203-8935,4370.996738350634,wGIYs_qHA4Haiys7ruADeA,https://s3-media1.fl.yelpcdn.com/bphoto/tfwz-PLKuN2S9I0JbUqsVg/o.jpg,True,"{'address1': '35 W 8th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['35 W 8th St', 'New York, NY 10011']}",Existing Conditions,+12122038935,,4.5,100,"['delivery', 'pickup']",https://www.yelp.com/biz/existing-conditions-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,xian-famous-foods-new-york-30,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.715082, 'longitude': -73.997342}",(212) 786-2068,2565.2686482075715,fPW_GBZsnBNsIzK62sCHBg,https://s3-media2.fl.yelpcdn.com/bphoto/PnE53jaEohunl1wPuykWaA/o.jpg,False,"{'address1': '45 Bayard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['45 Bayard St', 'New York, NY 10013']}",Xi'an Famous Foods,+12127862068,$,4.0,1006,[],https://www.yelp.com/biz/xian-famous-foods-new-york-30?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,1
0,casa-magazines-new-york,"[{'alias': 'mags', 'title': 'Newspapers & Magazines'}, {'alias': 'printmedia', 'title': 'Print Media'}]","{'latitude': 40.7376518249512, 'longitude': -74.0044479370117}",(212) 645-1197,5040.547383938524,sOGXTmke-GSI-1XAl5nhAQ,https://s3-media3.fl.yelpcdn.com/bphoto/M9275eztJwApu6XXfwhE8w/o.jpg,False,"{'address1': '22 8th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['22 8th Ave', 'New York, NY 10014']}",Casa Magazines,+12126451197,$$,4.5,40,[],https://www.yelp.com/biz/casa-magazines-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,cherry-point-brooklyn,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'british', 'title': 'British'}, {'alias': 'modern_european', 'title': 'Modern European'}]","{'latitude': 40.7244954175426, 'longitude': -73.9511575076571}",(718) 389-3828,3902.0276043639733,BBszjdL8z21T9JpnNYgGiw,https://s3-media3.fl.yelpcdn.com/bphoto/jH8yJxYa0HQx1o1pc6SoCA/o.jpg,True,"{'address1': '664 Manhattan Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['664 Manhattan Ave', 'Brooklyn, NY 11222']}",Cherry Point,+17183893828,$$,4.5,138,[],https://www.yelp.com/biz/cherry-point-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,alameda-brooklyn,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.733595, 'longitude': -73.958435}",,4473.432670837652,oRCbrbLqvOcBuWPzSjOllQ,https://s3-media3.fl.yelpcdn.com/bphoto/v2zVivWwOZWq41ZHzLU1Tg/o.jpg,True,"{'address1': '195 Franklin St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['195 Franklin St', 'Brooklyn, NY 11222']}",Alameda,,$$,4.0,131,[],https://www.yelp.com/biz/alameda-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,adelinas-brooklyn,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'vegan', 'title': 'Vegan'}]","{'latitude': 40.7305, 'longitude': -73.95339}",(347) 763-0152,4349.5020821192675,k2o2DJOZT0oGTM-zmAJUfQ,https://s3-media2.fl.yelpcdn.com/bphoto/9WibUyknSWc2LRrpDmEhpw/o.jpg,True,"{'address1': '159 Greenpoint Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['159 Greenpoint Ave', 'Brooklyn, NY 11222']}",Adelina's,+13477630152,$$,4.0,183,"['delivery', 'pickup']",https://www.yelp.com/biz/adelinas-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,greene-grape-annex-brooklyn-2,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 40.686603, 'longitude': -73.974665}",,1171.6814570371696,PuOL6UrbYsxbH72gx_u-0w,https://s3-media1.fl.yelpcdn.com/bphoto/06bje3ALLaGIw7VVwEG5aw/o.jpg,True,"{'address1': '753 Fulton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['753 Fulton St', 'Brooklyn, NY 11217']}",Greene Grape Annex,,$,3.5,115,[],https://www.yelp.com/biz/greene-grape-annex-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,irish-cottage-forest-hills,"[{'alias': 'irish', 'title': 'Irish'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]","{'latitude': 40.7197538285905, 'longitude': -73.8425123691559}",(718) 520-8530,11805.329346847222,uiqxxKHuuETtWbiKdiocXw,https://s3-media3.fl.yelpcdn.com/bphoto/QyVPBjGXv5BnDoH9yOEp6w/o.jpg,False,"{'address1': '10807 72nd Ave', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['10807 72nd Ave', 'Forest Hills, NY 11375']}",Irish Cottage,+17185208530,$$,3.5,189,[],https://www.yelp.com/biz/irish-cottage-forest-hills?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,ren-wen-noodle-factory-forest-hills,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.72122, 'longitude': -73.84457}",(718) 268-4608,11670.840497627549,iMMwN2ueNQviV6FOAT8vNw,https://s3-media3.fl.yelpcdn.com/bphoto/GcfW_-Z6Tc0rzfshYrBN7Q/o.jpg,True,"{'address1': '107-50 Queens Blvd', 'address2': None, 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['107-50 Queens Blvd', 'Forest Hills, NY 11375']}",Ren Wen Noodle Factory,+17182684608,$$,4.0,172,[],https://www.yelp.com/biz/ren-wen-noodle-factory-forest-hills?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,sushi-yasu-forest-hills,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 40.720967, 'longitude': -73.846356}",(718) 575-5169,11520.310591947364,FTMN9gexnMk6LdvEj8ZaRQ,https://s3-media1.fl.yelpcdn.com/bphoto/op-RBMLQod1bq-Dl-CiiZw/o.jpg,True,"{'address1': '70-11 Austin St', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['70-11 Austin St', 'Forest Hills, NY 11375']}",Sushi Yasu,+17185755169,$$,4.0,489,"['delivery', 'pickup']",https://www.yelp.com/biz/sushi-yasu-forest-hills?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,jack-and-nellies-forest-hills,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.7178794, 'longitude': -73.8410497}",(718) 268-2696,11912.81696759774,00jHmlu0elBhzBsw7Y5pww,https://s3-media2.fl.yelpcdn.com/bphoto/L0SxORe7uyhzcdzo38rmnw/o.jpg,True,"{'address1': '10825 Ascan Ave', 'address2': None, 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['10825 Ascan Ave', 'Forest Hills, NY 11375']}",Jack & Nellie's,+17182682696,$$,4.0,671,[],https://www.yelp.com/biz/jack-and-nellies-forest-hills?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,hanjan-new-york,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.7441830642509, 'longitude': -73.9905130318771}",(212) 206-7226,5380.034568629001,jSUUcyV76hlCBAyHWAOm0w,https://s3-media2.fl.yelpcdn.com/bphoto/yhlhtnIf_NgcKZILwbEuNA/o.jpg,True,"{'address1': '36 W 26th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['36 W 26th St', 'New York, NY 10010']}",Hanjan,+12122067226,$$$,4.0,421,[],https://www.yelp.com/biz/hanjan-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,sala-one-nine-new-york,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'basque', 'title': 'Basque'}]","{'latitude': 40.7398849, 'longitude': -73.9931044}",(212) 229-2300,4957.505195449895,OUzTKc5YcCPOPG5e8Di67g,https://s3-media1.fl.yelpcdn.com/bphoto/hPYL0w2U7WJwubL1o1PN_g/o.jpg,True,"{'address1': '35 W 19th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['35 W 19th St', 'New York, NY 10011']}",Sala One Nine,+12122292300,$$,4.0,812,"['pickup', 'delivery']",https://www.yelp.com/biz/sala-one-nine-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,bouley-at-home-new-york,"[{'alias': 'french', 'title': 'French'}]","{'latitude': 40.7410869985191, 'longitude': -73.9921929272335}",(212) 255-5828,5070.31424800096,sqbSuwMNFg76ys2yNpbgVg,https://s3-media3.fl.yelpcdn.com/bphoto/2xTWkiVYXKXObIkfrHE4YQ/o.jpg,True,"{'address1': '31 W 21st St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['31 W 21st St', 'New York, NY 10010']}",Bouley at Home,+12122555828,$$$$,4.0,132,[],https://www.yelp.com/biz/bouley-at-home-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,bennies-thai-cafe-new-york-2,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 40.709202, 'longitude': -74.005836}",(212) 587-8930,2649.6022714652927,F7jZYUzw7NB74OyVQc-CGw,https://s3-media4.fl.yelpcdn.com/bphoto/PGcNUFMXRhV--UjOj2Cf_g/o.jpg,True,"{'address1': '88 Fulton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['88 Fulton St', 'New York, NY 10038']}",Bennie's Thai Cafe,+12125878930,$$,3.5,359,"['delivery', 'pickup']",https://www.yelp.com/biz/bennies-thai-cafe-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,china-chalet-new-york-5,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7065032987417, 'longitude': -74.012940146627}",(212) 943-4380,3052.338279888733,OfqANzeWRlZrdHQuG7pI0w,https://s3-media3.fl.yelpcdn.com/bphoto/T7kSQaQRY-bkPY9mfomV2w/o.jpg,True,"{'address1': '47 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['47 Broadway', 'New York, NY 10006']}",China Chalet,+12129434380,$$,3.0,179,"['pickup', 'delivery']",https://www.yelp.com/biz/china-chalet-new-york-5?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,augustine-new-york,"[{'alias': 'french', 'title': 'French'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.71141, 'longitude': -74.006814}",(212) 375-0010,2854.3972000208837,FyFeyjndrXHDnN-z9-qv_w,https://s3-media1.fl.yelpcdn.com/bphoto/nwUZSeNgm4udms5nbWvyaw/o.jpg,True,"{'address1': '5 Beekman St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['5 Beekman St', 'New York, NY 10038']}",Augustine,+12123750010,$$$,4.0,246,[],https://www.yelp.com/biz/augustine-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,trading-post-new-york,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.7059604, 'longitude': -74.0041871}",(646) 370-3337,2352.1297473130417,Hv5v8y3fvu6PjPiFf4jPVQ,https://s3-media2.fl.yelpcdn.com/bphoto/DD-8VVPSQzJOnE3P0fkUNA/o.jpg,True,"{'address1': '170 John St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['170 John St', 'New York, NY 10038']}",Trading Post,+16463703337,$$,4.0,427,"['pickup', 'delivery']",https://www.yelp.com/biz/trading-post-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,porsena-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.72866, 'longitude': -73.98946}",(212) 228-4923,3675.9406756149515,jryzOo2UaHOeZqQkkezENA,https://s3-media2.fl.yelpcdn.com/bphoto/dskwJYBXVRVTbuc5Jf_m0g/o.jpg,True,"{'address1': '21 E 7th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['21 E 7th St', 'New York, NY 10003']}",Porsena,+12122284923,$$,3.5,265,"['pickup', 'delivery']",https://www.yelp.com/biz/porsena-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,violet-new-york-3,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.72473, 'longitude': -73.983667}",(646) 850-5900,3154.2903077199253,xTTINi6XWgvSd_dzo8Xkeg,https://s3-media3.fl.yelpcdn.com/bphoto/mTewDtibRkEWjxR2uvHSrg/o.jpg,True,"{'address1': '511 E 5th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['511 E 5th St', 'New York, NY 10009']}",Violet,+16468505900,$$,4.0,70,[],https://www.yelp.com/biz/violet-new-york-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,thailand-cafe-new-york-4,"[{'alias': 'thai', 'title': 'Thai'}]","{'latitude': 40.72726, 'longitude': -73.989059}",(212) 477-1872,3510.316462884692,M2xu0_w-UrHK3-tGjW3TWw,https://s3-media3.fl.yelpcdn.com/bphoto/EFg-XqLfm5G6ISfN8kkVXg/o.jpg,True,"{'address1': '95 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['95 2nd Ave', 'New York, NY 10003']}",Thailand Cafe,+12124771872,$$,3.5,334,"['pickup', 'delivery']",https://www.yelp.com/biz/thailand-cafe-new-york-4?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,spiegel-new-york-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 40.723690032959, 'longitude': -73.98783}",(212) 228-2894,3102.7040348995897,8IRT0TGqsc9Ng27f_TFhnQ,https://s3-media2.fl.yelpcdn.com/bphoto/BGlli3OnZs6IL84JCXwGVw/o.jpg,True,"{'address1': '26 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['26 1st Ave', 'New York, NY 10009']}",Spiegel,+12122282894,$$,4.0,343,"['delivery', 'pickup']",https://www.yelp.com/biz/spiegel-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,snowdays-new-york,"[{'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'latitude': 40.7290310768554, 'longitude': -73.9847284555435}",(212) 982-8881,3639.95363567806,7jXNphhpZZ2YE37E9jP60g,https://s3-media3.fl.yelpcdn.com/bphoto/PcywxetxprNmLypNqA44uQ/o.jpg,True,"{'address1': '241 E 10th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['241 E 10th St', 'New York, NY 10003']}",Snowdays,+12129828881,$,4.0,1154,"['pickup', 'delivery']",https://www.yelp.com/biz/snowdays-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,ravagh-persian-grill-new-york-6,"[{'alias': 'persian', 'title': 'Persian/Iranian'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'importedfood', 'title': 'Imported Food'}]","{'latitude': 40.727413, 'longitude': -73.98574}",(212) 335-0207,3474.856180327463,S-ieBnQsoIzZ00tiahVlRg,https://s3-media3.fl.yelpcdn.com/bphoto/W1Y1x2OtxkDQZhouv9aExw/o.jpg,True,"{'address1': '125 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['125 1st Ave', 'New York, NY 10003']}",Ravagh Persian Grill,+12123350207,$$,4.0,217,"['delivery', 'pickup']",https://www.yelp.com/biz/ravagh-persian-grill-new-york-6?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,the-poni-room-new-york,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 40.72521, 'longitude': -73.99247}",(212) 254-0350,3378.4897896430793,63xEppObiNqq_lVE5HGFvw,https://s3-media2.fl.yelpcdn.com/bphoto/U7Gft_MmiDjkJxJxjefSqQ/o.jpg,False,"{'address1': '316 Bowery', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['316 Bowery', 'New York, NY 10012']}",The Poni Room,+12122540350,,4.0,32,[],https://www.yelp.com/biz/the-poni-room-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,pado-new-york,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.7314, 'longitude': -73.98589}",(646) 476-6101,3915.123623083822,BOz0qTUMtAfljd3Vn1rerQ,https://s3-media3.fl.yelpcdn.com/bphoto/eY3rGYjfV6Ps6uEittZv6A/o.jpg,True,"{'address1': '199 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['199 2nd Ave', 'New York, NY 10003']}",Pado,+16464766101,$$,4.5,322,"['delivery', 'pickup']",https://www.yelp.com/biz/pado-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,oddfellows-ice-cream-new-york-4,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'latitude': 40.726755, 'longitude': -73.99021}",,3482.9786672730847,RbrTH_8TFLejc_dr5WZdUQ,https://s3-media3.fl.yelpcdn.com/bphoto/XjZk1dznYkWZq9AeLDCxxQ/o.jpg,True,"{'address1': '75 E 4th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['75 E 4th St', 'New York, NY 10003']}",OddFellows Ice Cream,,$$,4.0,398,[],https://www.yelp.com/biz/oddfellows-ice-cream-new-york-4?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,oda-house-new-york,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'georgian', 'title': 'Georgian'}]","{'latitude': 40.7240282, 'longitude': -73.9821844}",(212) 353-3838,3064.003945444642,dYqWosnE1UlJs4Wx-M_u_A,https://s3-media1.fl.yelpcdn.com/bphoto/vSWNBIDIJoveEDRUDDCcLw/o.jpg,True,"{'address1': '76 Ave B', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['76 Ave B', 'New York, NY 10009']}",Oda House,+12123533838,$$,4.0,360,"['pickup', 'delivery']",https://www.yelp.com/biz/oda-house-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
